,Proposed,GDT_TS,target,ProQ3D,ProQ3,ProQ2,ProQ2D,VoroMQA,SBROD,Sato-3DCNN
T0868TS258_1,0.1190798357129097,30.17,T0868,0.25716300000000003,0.197961,0.247441,0.26824899999999996,0.20284100000000002,1.3035269660200002,0.16041766107082367
T0868TS258_5,0.1275518387556076,29.960000000000004,T0868,0.255159,0.17712,0.254432,0.266438,0.21630300000000002,1.28427495227,0.1242445632815361
T0868TS026_4,0.08045428991317749,25.0,T0868,0.255691,0.279087,0.241592,0.22598800000000002,0.21437199999999998,1.3051558539700001,0.14257027208805084
T0868TS382_2,0.021485114470124245,18.53,T0868,0.123869,-0.045999599999999995,0.0745051,0.150336,0.16384200000000002,1.29468412623,0.06789226084947586
T0868TS026_2,0.0782480537891388,29.74,T0868,0.225494,0.21901700000000002,0.208423,0.217731,0.156763,1.30923831057,0.09841454029083252
T0868TS432_5,0.3083932101726532,44.18,T0868,0.30159400000000003,0.441784,0.4164640000000001,0.368652,0.288655,1.38222431351,0.2693133056163788
T0868TS432_3,0.28114959597587585,32.33,T0868,0.27319,0.40005999999999997,0.37909499999999996,0.32762600000000003,0.322416,1.3842623045299998,0.1545374095439911
T0868TS313_5,0.11090826988220216,43.97,T0868,0.186221,0.169794,0.135284,0.175849,0.139159,1.26190570411,0.07042703032493591
T0868TS345_2,0.24939684569835666,43.1,T0868,0.361012,0.323208,0.332631,0.352754,0.203828,1.34117136569,0.08687888085842133
T0868TS183_4,0.2901162207126617,39.87,T0868,0.46498999999999996,0.42951300000000003,0.43799099999999996,0.39474699999999996,0.309274,1.42471475971,0.2258508801460266
T0868TS451_4,0.16049368679523468,36.85,T0868,0.294668,0.253089,0.244077,0.268354,0.184871,1.3274133800799999,0.06335882842540741
T0868TS380_3,0.09423526376485823,30.39,T0868,0.227043,0.181371,0.19226500000000002,0.218594,0.171214,1.31709826128,0.0974607989192009
T0868TS028_5,0.020668746903538704,21.77,T0868,0.19502,0.09587739999999999,0.0656614,0.139595,0.122171,1.27516414715,0.046262126415967934
T0868TS077_1,0.3046296238899231,47.84000000000001,T0868,0.318387,0.33173,0.34791,0.317988,0.235195,1.30483071776,0.19766150414943687
T0868TS119_1,0.1223011240363121,42.24,T0868,0.1772,0.0972201,0.0908655,0.166863,0.144043,1.2471693158700001,0.05984378606081009
T0868TS236_2,0.13569921255111694,28.660000000000004,T0868,0.23844200000000002,0.25557399999999997,0.32557800000000003,0.31545300000000004,0.25816500000000003,1.34214188047,0.14065828919410706
T0868TS258_4,0.10809364169836044,29.74,T0868,0.25053600000000004,0.20650900000000005,0.271054,0.289352,0.197898,1.28295573794,0.09224123507738112
T0868TS183_5,0.3948011100292206,34.27,T0868,0.4425310000000001,0.45952,0.471116,0.452222,0.359132,1.43690030486,0.3465921580791473
T0868TS345_1,0.27877289056777954,49.78,T0868,0.38240799999999997,0.44338299999999997,0.457405,0.39038,0.314294,1.35163478159,0.2297758907079697
T0868TS452_2,0.06577014923095703,22.2,T0868,0.220561,0.190308,0.212013,0.21501599999999998,0.214682,1.33005082935,0.11010974645614624
T0868TS357_1,0.04501265287399292,37.5,T0868,0.18023599999999998,0.307196,0.11598699999999999,0.142322,0.12609,1.2189027557799998,0.053533215075731284
T0868TS077_3,0.2831116914749145,47.41,T0868,0.314133,0.27220700000000003,0.28742,0.295838,0.217819,1.35140347696,0.17538805305957794
T0868TS479_5,0.43663322925567627,44.4,T0868,0.320202,0.337864,0.387181,0.370854,0.277109,1.39958013129,0.3035438060760498
T0868TS467_5,0.10520195960998537,28.23,T0868,0.18115499999999998,0.22512600000000002,0.246804,0.19559,0.27419,1.35410799329,0.1747407764196396
T0868TS479_3,0.5167153477668762,57.97,T0868,0.389873,0.386868,0.45343100000000003,0.4306,0.32710900000000004,1.4646012228799998,0.3270086944103241
T0868TS077_4,0.30807289481163025,46.98,T0868,0.329365,0.308315,0.302653,0.30689299999999997,0.266574,1.34311651076,0.18770894408226013
T0868TS287_2,0.2288513481616974,32.54,T0868,0.209808,0.22190300000000002,0.292214,0.24557199999999998,0.266044,1.3307761041600001,0.1646544337272644
T0868TS425_1,0.30496183037757874,47.2,T0868,0.3745,0.36642800000000003,0.35601700000000003,0.33017199999999997,0.252758,1.35064547258,0.18992029130458832
T0868TS434_3,0.07589346170425415,27.37,T0868,0.36941799999999997,0.23456,0.272547,0.24601199999999998,0.213711,1.29446793636,0.0859539732336998
T0868TS287_5,0.1473553627729416,28.660000000000004,T0868,0.236698,0.251944,0.335559,0.328671,0.261963,1.33754168956,0.1579093188047409
T0868TS382_1,0.02017100527882576,18.97,T0868,0.1436,0.0217667,0.144503,0.154564,0.146419,1.27752546582,0.04827563464641571
T0868TS048_1,0.4182088077068329,50.22,T0868,0.341966,0.339077,0.395394,0.407144,0.347557,1.39939525159,0.3636080324649811
T0868TS005_1,0.6311653852462769,76.51,T0868,0.45690299999999995,0.556485,0.50357,0.468566,0.40658299999999997,1.4878182044600001,0.5549851059913635
T0868TS026_5,0.13460473716259005,33.84,T0868,0.229319,0.17163,0.136743,0.22237300000000002,0.156385,1.28038696748,0.1342214196920395
T0868TS028_4,0.03068416751921177,21.98,T0868,0.161682,-0.0324097,-0.046236,0.13463699999999998,0.0976182,1.27649839632,0.04982934892177582
T0868TS380_5,0.13460473716259005,33.84,T0868,0.229319,0.17163,0.136743,0.22237300000000002,0.156385,1.28038696748,0.1342214196920395
T0868TS434_5,0.03884679079055786,25.65,T0868,0.263885,0.23062600000000005,0.201328,0.170329,0.217324,1.33385812016,0.05699217692017555
T0868TS495_1,0.09853022545576096,37.28,T0868,0.186639,0.208898,0.247784,0.216108,0.187209,1.2240984564,0.10249918699264526
T0868TS345_5,0.1949076056480408,44.61,T0868,0.29340900000000003,0.298173,0.24915700000000002,0.211799,0.219847,1.3310920951799998,0.1691623032093048
T0868TS183_1,0.2430538386106491,37.07,T0868,0.404699,0.39921999999999996,0.392097,0.399403,0.272969,1.43677807854,0.14449267089366913
T0868TS455_4,0.023261602967977524,29.74,T0868,0.168025,0.0552764,0.0905112,0.131364,0.15073399999999998,1.26550428168,0.030600527301430706
T0868TS451_2,0.14229130744934082,32.33,T0868,0.28013699999999997,0.275496,0.242842,0.250849,0.138674,1.29976590274,0.045351311564445496
T0868TS236_5,0.10409557819366456,28.88,T0868,0.23156100000000002,0.221414,0.276837,0.277413,0.223487,1.3414585806100001,0.062415245920419686
T0868TS077_2,0.2673354744911194,46.34,T0868,0.300951,0.36188400000000004,0.29372800000000004,0.24792199999999998,0.248125,1.3454319613899999,0.12737077474594116
T0868TS220_2,0.4197148978710175,50.85999999999999,T0868,0.473087,0.41651099999999996,0.42444499999999996,0.43960699999999997,0.352659,1.4740510295500002,0.27659931778907776
T0868TS407_3,0.06804130971431732,35.34,T0868,0.23841199999999999,0.168426,0.15796300000000002,0.197491,0.100114,1.22078759943,0.029253590852022168
T0868TS467_1,0.13604207336902618,32.33,T0868,0.18024600000000002,0.2416260000000001,0.251372,0.228794,0.309761,1.35477784506,0.2369666546583176
T0868TS180_4,0.11738694459199905,34.27,T0868,0.306133,0.265036,0.304438,0.31449499999999997,0.258668,1.3055985679200002,0.11704882234334946
T0868TS432_1,0.16008052229881287,29.74,T0868,0.257101,0.42353999999999997,0.415121,0.36099899999999996,0.349883,1.3768288791,0.14733730256557465
T0868TS250_2,0.09081728011369704,38.79,T0868,0.135793,0.142021,0.181977,0.182573,0.200451,1.23391658715,0.12988266348838806
T0868TS251_2,0.05912686139345169,21.98,T0868,0.13322799999999999,0.0970182,0.12620399999999998,0.162405,0.21399400000000002,1.1772832760299998,0.16029226779937744
T0868TS287_3,0.1858799010515213,29.53,T0868,0.28986799999999996,0.292673,0.346706,0.300242,0.279523,1.3175997856200001,0.2401844710111618
T0868TS026_1,0.17140966653823853,37.72,T0868,0.214175,0.149783,0.11396600000000001,0.190565,0.160124,1.3260949583600001,0.09462860971689224
T0868TS405_4,0.2589414119720459,47.63,T0868,0.298344,0.27010100000000004,0.281883,0.27927399999999997,0.24602100000000002,1.31418860043,0.16050392389297485
T0868TS180_2,0.11556016653776167,47.63,T0868,0.277515,0.24231399999999997,0.260287,0.276923,0.244193,1.39892655565,0.12665046751499176
T0868TS434_4,0.07413241267204285,23.71,T0868,0.24824699999999997,0.212354,0.214286,0.21770599999999998,0.182705,1.27134634251,0.06549739092588425
T0868TS287_1,0.13569921255111694,28.660000000000004,T0868,0.23844200000000002,0.25557399999999997,0.32557800000000003,0.31545300000000004,0.25816500000000003,1.34214188047,0.14065828919410706
T0868TS452_3,0.2321639209985733,23.92,T0868,0.251833,0.228812,0.204124,0.21949000000000002,0.234579,1.3313617013099999,0.2003781646490097
T0868TS432_4,0.2558871805667877,37.93,T0868,0.21581199999999998,0.398425,0.401348,0.36125100000000004,0.26526900000000003,1.35387734997,0.08478319644927979
T0868TS479_2,0.4596079587936402,58.62,T0868,0.376921,0.41219799999999995,0.372469,0.39073800000000003,0.35645,1.4717252154700002,0.4785036444664002
T0868TS434_2,0.08275045454502106,26.08,T0868,0.267857,0.15217,0.20354,0.215414,0.219185,1.28615254066,0.04424234852194786
T0868TS425_4,0.2828468084335327,48.06,T0868,0.25883,0.253475,0.248493,0.235242,0.242465,1.35797302252,0.17018933594226834
T0868TS451_3,0.1281781941652298,35.56,T0868,0.274505,0.279876,0.21864699999999998,0.250343,0.11420899999999999,1.3080061534,0.0595848485827446
T0868TS275_1,0.18041399121284485,29.74,T0868,0.275223,0.159394,0.149702,0.196872,0.182337,1.25488126805,0.12773750722408295
T0868TS405_1,0.09606004506349564,32.76,T0868,0.270171,0.247198,0.354427,0.29888200000000004,0.209081,1.27719066979,0.04125676676630974
T0868TS321_4,0.06255098432302475,25.430000000000003,T0868,0.23971599999999998,0.200541,0.114854,0.166098,0.17413,1.25445804281,0.05318063497543335
T0868TS425_3,0.2951263189315796,48.06,T0868,0.329739,0.324189,0.280224,0.280199,0.243213,1.34436521165,0.19046422839164734
T0868TS251_1,0.04836341366171837,22.84,T0868,0.117846,0.071061,0.105716,0.135213,0.187616,1.1623982290700001,0.10997824370861052
T0868TS405_2,0.43821629881858826,63.14999999999999,T0868,0.348114,0.322081,0.359673,0.328221,0.23885900000000002,1.35658488775,0.20017649233341211
T0868TS452_1,0.2934126853942871,48.71,T0868,0.24547,0.2288260000000001,0.25358800000000004,0.270928,0.256315,1.3231834922499999,0.20035168528556824
T0868TS250_3,0.11106089502573012,38.15,T0868,0.166433,0.18743900000000002,0.22266999999999998,0.186842,0.186183,1.2307253798200002,0.15305666625499725
T0868TS275_3,0.13718867301940918,27.800000000000004,T0868,0.306773,0.150206,0.137008,0.20429,0.177375,1.28419664235,0.05812184140086174
T0868TS028_3,0.01947634294629097,21.55,T0868,0.192164,0.059403099999999986,0.0424531,0.145369,0.12078299999999999,1.2814906071799999,0.05261384323239327
T0868TS321_2,0.054412342607975006,25.0,T0868,0.250395,0.196268,0.125134,0.179976,0.122553,1.22310108401,0.04229630529880524
T0868TS275_2,0.15285925567150116,30.820000000000004,T0868,0.234565,0.116941,0.15421700000000002,0.207785,0.18593099999999999,1.28252807604,0.09286583214998244
T0868TS380_1,0.17140966653823853,37.72,T0868,0.214175,0.149783,0.11396600000000001,0.190565,0.160124,1.3260949583600001,0.09462860971689224
T0868TS380_2,0.0782480537891388,29.74,T0868,0.225494,0.21901700000000002,0.208423,0.217731,0.156763,1.30923831057,0.09841454029083252
T0868TS345_3,0.2340485006570816,43.1,T0868,0.4360600000000001,0.453042,0.472221,0.44094700000000003,0.311523,1.4516551899599999,0.2374130189418793
T0868TS220_4,0.30079084634780884,45.47,T0868,0.377076,0.373192,0.39939,0.398451,0.32701399999999997,1.3851633828999999,0.24364279210567474
T0868TS287_4,0.10970459133386612,30.6,T0868,0.30196100000000003,0.280963,0.30693899999999996,0.28063,0.259456,1.31489475189,0.14778654277324674
T0868TS349_1,0.1223011240363121,42.24,T0868,0.187813,0.12212100000000001,0.12959,0.17388800000000001,0.144043,1.2471693158700001,0.05984378606081009
T0868TS357_2,0.06287980824708939,38.79,T0868,0.169484,0.297773,0.103309,0.136241,0.145814,1.2381343784799999,0.04859226197004318
T0868TS434_1,0.09216921031475067,26.72,T0868,0.27821599999999996,0.21348499999999998,0.24924000000000002,0.23779499999999998,0.205979,1.33528449692,0.07383725792169571
T0868TS467_3,0.08403554558753967,19.61,T0868,0.15643800000000002,0.164729,0.181592,0.160679,0.238562,1.29826022045,0.08656968921422957
T0868TS026_3,0.09423526376485823,30.39,T0868,0.227043,0.181371,0.19226500000000002,0.218594,0.171214,1.31709826128,0.0974607989192009
T0868TS250_4,0.11246471852064133,37.93,T0868,0.171729,0.203324,0.24014499999999997,0.19588699999999998,0.20530199999999998,1.28349782954,0.11555516719818115
T0868TS345_4,0.060464438050985336,25.86,T0868,0.257668,0.09448430000000001,0.146985,0.21014499999999997,0.160806,1.2808668324799999,0.05765877664089202
T0868TS251_3,0.0629783421754837,30.17,T0868,0.12604200000000002,0.14230399999999999,0.23435999999999998,0.20293699999999998,0.248881,1.18087060134,0.1277458667755127
T0868TS452_4,0.05085242539644241,25.0,T0868,0.176269,0.078553,0.188338,0.195354,0.200375,1.256171189,0.07345627248287201
T0868TS180_1,0.10938473790884018,33.62,T0868,0.194926,0.173836,0.24854899999999996,0.27329200000000003,0.22242199999999998,1.25746922622,0.11706583201885225
T0868TS313_2,0.1140354797244072,43.97,T0868,0.190156,0.176707,0.15396300000000002,0.182249,0.136168,1.27392418544,0.07400400191545486
T0868TS444_2,0.3400287926197052,50.0,T0868,0.372517,0.324201,0.30651999999999996,0.313587,0.268816,1.3532123203600002,0.2469554990530014
T0868TS479_1,0.3233429491519928,49.78,T0868,0.4291680000000001,0.44363800000000003,0.45511899999999994,0.45550799999999997,0.414713,1.4967858029499999,0.2937174141407013
T0868TS382_5,0.019831303507089608,18.97,T0868,0.130679,0.026443,0.121196,0.165275,0.159676,1.2721578192899998,0.06430202722549437
T0868TS382_4,0.031482357531785965,20.04,T0868,0.108653,-0.051545299999999995,0.0457162,0.122306,0.160098,1.2674967388299998,0.06423410773277283
T0868TS446_3,0.20376881957054133,18.32,T0868,0.165034,0.14016099999999998,0.17862,0.21650300000000008,0.207986,1.2558411691700002,0.234260693192482
T0868TS425_2,0.3063986301422119,47.41,T0868,0.357511,0.352839,0.34286300000000003,0.295505,0.23780300000000001,1.3426438241299998,0.1696505844593048
T0868TS467_2,0.16770239174365995,34.910000000000004,T0868,0.22744099999999998,0.276223,0.273567,0.24228000000000002,0.256983,1.31728759531,0.17683395743370056
T0868TS251_5,0.09301239997148514,38.36,T0868,0.20061700000000002,0.080489,0.10529000000000001,0.17163299999999998,0.20521999999999999,1.32061269569,0.1071285828948021
T0868TS407_2,0.06621292233467102,35.56,T0868,0.310091,0.226282,0.167784,0.208304,0.11293900000000001,1.25339590525,0.03169960901141167
T0868TS421_4,0.05777096375823021,28.23,T0868,0.20560599999999998,0.146817,0.159492,0.195982,0.164144,1.31524847468,0.04693023860454559
T0868TS380_4,0.08045428991317749,25.0,T0868,0.255691,0.279087,0.241592,0.22598800000000002,0.21437199999999998,1.3051558539700001,0.14257027208805084
T0868TS258_2,0.12731531262397766,29.74,T0868,0.278345,0.21294200000000002,0.258806,0.293224,0.20839699999999997,1.2794016994,0.14426396787166595
T0868TS220_1,0.4473032653331757,54.96,T0868,0.43413199999999996,0.42934300000000003,0.4437970000000001,0.442909,0.36791799999999997,1.4905390863999999,0.35098037123680115
T0868TS275_4,0.1532333493232727,33.19,T0868,0.24766,0.15013800000000002,0.171124,0.20970500000000009,0.174546,1.2875841807,0.07438260316848755
T0868TS005_4,0.4604929685592651,52.37,T0868,0.4624,0.547309,0.516943,0.481839,0.361273,1.43011921739,0.4328077435493469
T0868TS432_2,0.2714918553829193,34.050000000000004,T0868,0.264389,0.36872,0.349994,0.314755,0.29156,1.37346168432,0.14510992169380188
T0868TS166_1,0.3815271556377411,50.22,T0868,0.236143,0.22236,0.259023,0.280145,0.288774,1.30397101078,0.164410799741745
T0868TS077_5,0.2878313660621643,46.55,T0868,0.33824899999999997,0.334298,0.313261,0.285353,0.20861999999999997,1.3004530240799999,0.14116717875003815
T0868TS016_1,0.3253231644630432,50.43,T0868,0.309025,0.310284,0.303748,0.284121,0.262346,1.35616985981,0.2492113709449768
T0868TS005_3,0.5617892146110535,71.77,T0868,0.383899,0.464232,0.46064399999999994,0.421242,0.361295,1.40239034127,0.4552259147167206
T0868TS180_5,0.10814731568098067,25.430000000000003,T0868,0.299914,0.22998200000000002,0.265221,0.27081900000000003,0.166596,1.26732379693,0.07617365568876266
T0868TS236_4,0.1721293032169342,29.31,T0868,0.25501399999999996,0.299597,0.335997,0.284846,0.2457820000000001,1.29176321175,0.12686283886432648
T0868TS005_2,0.4541239738464356,52.59,T0868,0.5055390000000001,0.5544479999999999,0.513813,0.508836,0.352774,1.43743651682,0.4378228187561035
T0917TS313_2,0.8704152107238771,77.3,T0917,0.728807,0.753254,0.739747,0.705669,0.44475200000000004,1.78206756255,0.7925615906715393
T0917TS287_4,0.8382253646850586,72.95,T0917,0.735617,0.720381,0.759231,0.718022,0.427228,1.75788177507,0.7874457240104675
T0917TS455_2,0.3899769186973572,57.00999999999999,T0917,0.447801,0.43329799999999996,0.494001,0.472793,0.30646599999999996,1.65093187813,0.3556415140628815
T0917TS026_1,0.7963621616363525,68.24,T0917,0.6805680000000001,0.687099,0.690807,0.6531560000000001,0.369291,1.75564335657,0.6966398358345032
T0917TS183_1,0.8437902331352234,72.52,T0917,0.672758,0.689685,0.728155,0.693775,0.43588999999999994,1.8100100751900003,0.790774941444397
T0917TS180_3,0.7864272594451904,68.11,T0917,0.674299,0.653963,0.6934670000000001,0.669495,0.396334,1.7391626070200001,0.6795843839645386
T0917TS357_1,0.8123642206192017,71.46,T0917,0.6463300000000001,0.6247689999999999,0.660938,0.648018,0.380359,1.73567298278,0.6531543731689453
T0917TS284_1,0.8372331857681274,71.65,T0917,0.682631,0.6596529999999999,0.706472,0.681149,0.420162,1.7609602726099998,0.7559587359428406
T0917TS452_2,0.8145026564598083,73.02,T0917,0.688453,0.653623,0.7115520000000001,0.693416,0.384737,1.7492410148900002,0.6747668385505676
T0917TS357_2,0.804489016532898,69.97,T0917,0.630323,0.5728409999999999,0.629893,0.623496,0.362381,1.73234138551,0.6036047339439392
T0917TS284_4,0.607749342918396,59.12,T0917,0.410391,0.429745,0.5204300000000001,0.5164989999999999,0.330094,1.61071523331,0.4704307913780213
T0917TS287_5,0.8351047039031982,73.02,T0917,0.728983,0.717885,0.750718,0.7088479999999999,0.425806,1.78287984308,0.7729162573814392
T0917TS048_1,0.8591650128364563,77.79,T0917,0.7517659999999999,0.777223,0.79684,0.740086,0.477024,1.8046974640400002,0.8245739340782166
T0917TS345_5,0.8708312511444092,79.16,T0917,0.708784,0.689988,0.730383,0.7086140000000001,0.428504,1.7537912182900002,0.7770144939422607
T0917TS452_1,0.8457650542259216,68.92,T0917,0.684164,0.673665,0.724621,0.6832550000000001,0.403344,1.78543354722,0.7234867811203003
T0917TS287_3,0.8383793830871582,72.77,T0917,0.723296,0.697921,0.73893,0.700816,0.433007,1.7770230677,0.7797273993492126
T0917TS183_4,0.8593618869781494,73.08,T0917,0.6439189999999999,0.68692,0.728842,0.703721,0.426834,1.81687448121,0.7606968283653259
T0917TS430_3,0.8572105765342712,77.3,T0917,0.702951,0.7403770000000001,0.735442,0.701629,0.45046,1.7891731272599998,0.8031340837478638
T0917TS220_1,0.8853654265403748,79.22,T0917,0.7066939999999999,0.7402529999999999,0.747605,0.7034159999999999,0.461208,1.8289884408000001,0.832938551902771
T0917TS026_3,0.7302097678184509,70.35,T0917,0.639093,0.605017,0.621757,0.615406,0.356178,1.69224369321,0.5773585438728333
T0917TS077_1,0.8230369687080383,73.08,T0917,0.694267,0.666247,0.693022,0.663251,0.385231,1.7729881128,0.7058875560760498
T0917TS275_1,0.8365350961685181,71.46,T0917,0.700521,0.6918529999999999,0.732536,0.705472,0.422038,1.8275643624900002,0.7426753044128418
T0917TS467_1,0.8191217184066772,66.75,T0917,0.71705,0.782284,0.759462,0.7151890000000001,0.442747,1.71772079834,0.7352299690246582
T0917TS430_4,0.865463376045227,77.61,T0917,0.706875,0.7305649999999999,0.732854,0.711367,0.437295,1.8148330553799998,0.8115677833557129
T0917TS446_1,0.8487766981124878,79.28,T0917,0.717745,0.743391,0.7516609999999999,0.70601,0.454334,1.7853659823299999,0.8159077167510986
T0917TS407_5,0.8186848759651184,73.33,T0917,0.6830229999999999,0.6561130000000001,0.699313,0.663445,0.35684699999999997,1.72124066405,0.6535300612449646
T0917TS236_1,0.8374773859977722,72.89,T0917,0.7192029999999999,0.687032,0.728147,0.6896140000000001,0.422228,1.7512412701099995,0.7831187248229979
T0917TS180_2,0.8010063171386719,68.73,T0917,0.6896,0.669298,0.7172350000000001,0.679897,0.392337,1.75392222113,0.6697373986244202
T0917TS467_5,0.7761789560317993,72.02,T0917,0.632605,0.6879850000000001,0.701285,0.683721,0.412379,1.6780430736399998,0.601959764957428
T0917TS026_4,0.7278178334236145,68.73,T0917,0.5974550000000001,0.572399,0.60165,0.567074,0.356696,1.6738876374399998,0.5467478632926941
T0917TS421_5,0.8236747980117798,69.05,T0917,0.682511,0.5946060000000001,0.663011,0.65288,0.381952,1.74792540756,0.7175600528717041
T0917TS425_4,0.81639564037323,73.7,T0917,0.696707,0.637886,0.6999569999999999,0.675042,0.394952,1.78296885819,0.6900880932807922
T0917TS275_4,0.8460050225257874,74.26,T0917,0.690453,0.681967,0.711811,0.682188,0.40779,1.7547393075,0.7217035889625549
T0917TS359_1,0.840744137763977,74.19,T0917,0.698852,0.676829,0.714733,0.674987,0.40930700000000003,1.77732240436,0.7561065554618835
T0917TS313_4,0.86802077293396,77.67,T0917,0.723665,0.7500979999999999,0.738554,0.702292,0.44120600000000004,1.78585943396,0.7902817726135254
T0917TS005_5,0.9246059656143188,84.18,T0917,0.756023,0.832427,0.769608,0.733283,0.46197299999999997,1.7923866691099999,0.8548303246498108
T0917TS495_1,0.863530695438385,71.4,T0917,0.7097289999999999,0.733835,0.749445,0.69595,0.430096,1.78678138387,0.7762109637260437
T0917TS430_5,0.8643262982368469,77.42,T0917,0.710011,0.747556,0.749602,0.7086859999999999,0.44817399999999996,1.79838155287,0.8237293362617493
T0917TS380_1,0.7963621616363525,68.24,T0917,0.6805680000000001,0.687099,0.690807,0.6531560000000001,0.369291,1.75564335657,0.6966398358345032
T0917TS495_4,0.8709713816642761,74.69,T0917,0.6436729999999999,0.674143,0.714321,0.673875,0.43393400000000004,1.7801369373700002,0.7725497484207153
T0917TS455_5,0.8052541017532349,66.31,T0917,0.604978,0.597541,0.626065,0.609503,0.365142,1.7277857853999998,0.6215190291404724
T0917TS357_5,0.7910687327384949,70.22,T0917,0.627743,0.590381,0.64425,0.639664,0.361601,1.74073932634,0.6126377582550049
T0917TS183_5,0.8213626146316528,69.54,T0917,0.672783,0.703134,0.740582,0.703396,0.40622199999999997,1.8190297496,0.7449436187744141
T0917TS444_3,0.8065375685691833,70.97,T0917,0.687542,0.6939310000000001,0.7170270000000001,0.6962229999999999,0.414774,1.77095250803,0.7403436303138733
T0917TS380_3,0.7302097678184509,70.35,T0917,0.639093,0.605017,0.621757,0.615406,0.356178,1.69224369321,0.5773585438728333
T0917TS359_5,0.8482617735862732,79.4,T0917,0.701652,0.676532,0.7164159999999999,0.685866,0.42079700000000003,1.78041171382,0.7655412554740906
T0917TS455_3,0.6187033653259277,59.43000000000001,T0917,0.493212,0.47949200000000003,0.530247,0.532968,0.345885,1.6832494933200002,0.5039988756179811
T0917TS407_4,0.8515055179595947,73.08,T0917,0.694021,0.667416,0.7185229999999999,0.6755979999999999,0.388895,1.75057443688,0.732275128364563
T0917TS421_1,0.825770914554596,74.69,T0917,0.653927,0.568921,0.667289,0.655817,0.37746199999999996,1.7609039755400002,0.6838422417640686
T0917TS287_2,0.8349695801734924,72.83,T0917,0.7197140000000001,0.707878,0.744938,0.7005779999999999,0.411999,1.75389548803,0.7781049013137817
T0917TS444_2,0.8055964708328247,73.82,T0917,0.692213,0.696315,0.7132930000000001,0.683322,0.40875700000000004,1.7567848078900001,0.708415150642395
T0917TS077_3,0.818708598613739,72.7,T0917,0.7005,0.659358,0.6980310000000001,0.67286,0.39823800000000004,1.7773016244799995,0.6933229565620422
T0917TS464_4,0.8072932362556458,71.9,T0917,0.69107,0.622149,0.6793710000000001,0.6624329999999999,0.40093,1.74568795436,0.7069541215896606
T0917TS258_1,0.8509328365325928,74.38,T0917,0.7069310000000001,0.680496,0.735825,0.6979,0.401072,1.7654324731,0.7310420274734497
T0917TS405_4,0.8169012665748596,70.35,T0917,0.7025520000000001,0.714542,0.7493609999999999,0.693785,0.4202,1.8455536020200003,0.7454004883766174
T0917TS005_3,0.9219768047332764,82.75,T0917,0.7529100000000001,0.816146,0.774521,0.7312569999999999,0.471416,1.7926313573,0.8411315679550171
T0917TS349_1,0.8599711060523987,76.24,T0917,0.7054630000000001,0.683952,0.7099840000000001,0.679103,0.4158310000000001,1.78541877857,0.7569940686225891
T0917TS479_1,0.8372713327407837,72.58,T0917,0.6963630000000001,0.73231,0.760135,0.714654,0.414025,1.8311507623400003,0.7692009806632996
T0917TS236_2,0.8376243710517883,73.02,T0917,0.728598,0.72011,0.763128,0.7171310000000001,0.434113,1.7779531708900005,0.7676664590835571
T0917TS446_3,0.8379045128822327,71.22,T0917,0.685702,0.71132,0.7214520000000001,0.683505,0.44168599999999997,1.7765595835199999,0.7726224660873413
T0917TS446_4,0.8362106084823608,74.01,T0917,0.717619,0.741628,0.753246,0.693312,0.41765399999999997,1.76549060417,0.7693510651588441
T0917TS220_2,0.8632596731185913,78.91,T0917,0.716858,0.7482449999999999,0.753574,0.712916,0.457437,1.80107357789,0.8139121532440186
T0917TS251_1,0.7437169551849365,69.54,T0917,0.6617689999999999,0.631143,0.657505,0.652253,0.40437399999999996,1.7343233980700001,0.6457788944244385
T0917TS026_2,0.8056880235671997,72.52,T0917,0.681038,0.6637649999999999,0.695357,0.666623,0.364101,1.75974612056,0.6849663853645325
T0917TS180_4,0.6673761010169983,56.08,T0917,0.606092,0.583375,0.64431,0.624252,0.369923,1.7249098188599998,0.5504378080368042
T0917TS425_2,0.819025456905365,72.7,T0917,0.692258,0.640137,0.680742,0.662331,0.396314,1.7759875825599998,0.6903395056724548
T0917TS421_3,0.8042120933532715,70.22,T0917,0.657694,0.568951,0.644209,0.633141,0.364996,1.71619893532,0.6069169640541077
T0917TS455_1,0.6984302401542664,70.41,T0917,0.5934189999999999,0.5513600000000001,0.593224,0.582304,0.386087,1.6973307204499999,0.5903604030609131
T0917TS005_2,0.9322779178619384,83.93,T0917,0.764057,0.831367,0.7732720000000001,0.728312,0.47059700000000004,1.76897216093,0.8625043630599976
T0917TS359_3,0.8521157503128052,71.22,T0917,0.697361,0.669108,0.7036859999999999,0.671112,0.422358,1.7915157706,0.7881445884704591
T0917TS258_4,0.8400362730026245,74.32,T0917,0.693645,0.676353,0.726869,0.687882,0.383823,1.74633440685,0.7046887874603271
T0917TS028_1,0.8262692093849182,69.11,T0917,0.690292,0.675488,0.709069,0.680329,0.428766,1.76532811503,0.7540999054908752
T0917TS495_5,0.8800048828125,75.87,T0917,0.72149,0.737237,0.753908,0.711562,0.4137,1.78475402695,0.7705356478691101
T0917TS183_3,0.8056543469429016,68.24,T0917,0.691472,0.723283,0.730796,0.694786,0.40118000000000004,1.81910501531,0.6814765334129333
T0917TS405_1,0.8276951909065247,71.9,T0917,0.712654,0.702137,0.737395,0.7003739999999999,0.433008,1.83031793529,0.7352006435394287
