,Proposed,GDT_TS,target,ProQ3D,ProQ3,ProQ2,ProQ2D,VoroMQA,SBROD,Sato-3DCNN
T0766TS492_5,0.7935651540756226,93.98,T0766,0.6895479999999999,0.676066,0.596122,0.569738,0.457853,1.41351266,0.7327866554260254
T0766TS499_5,0.7727055549621582,93.98,T0766,0.674657,0.658704,0.609532,0.601273,0.475363,1.4094160512799998,0.7356833815574646
T0766TS349_4,0.5746854543685913,69.91,T0766,0.5922,0.552878,0.53683,0.515655,0.299628,1.36043828481,0.3341507911682129
T0766TS145_4,0.3628524541854857,65.74,T0766,0.486779,0.4716260000000001,0.406128,0.407897,0.316235,1.2702748399,0.3470782935619354
T0766TS346_1,0.584318995475769,67.59,T0766,0.594809,0.618109,0.5296850000000001,0.529141,0.29161,1.3690430652899999,0.308845728635788
T0766TS073_2,0.7650825381278992,85.88,T0766,0.692541,0.674084,0.596694,0.576896,0.435109,1.4190742509999998,0.6518925428390503
T0766TS414_3,0.7971063256263733,93.98,T0766,0.684241,0.6874939999999999,0.622193,0.6137199999999999,0.458043,1.40960850663,0.7482813596725464
T0766TS171_3,0.5759119391441345,68.98,T0766,0.604015,0.514442,0.480696,0.48064,0.324626,1.33733795199,0.4122353494167328
T0766TS251_4,0.7347636222839355,85.88,T0766,0.6625979999999999,0.515796,0.4935229999999999,0.534709,0.385609,1.40892143905,0.5997944474220276
T0766TS171_2,0.6031985282897949,69.21,T0766,0.575416,0.467105,0.448972,0.451713,0.313934,1.30836078553,0.3752003610134125
T0766TS216_3,0.8125364184379578,94.21,T0766,0.686917,0.7096279999999999,0.6324029999999999,0.613749,0.451447,1.4568795771899998,0.7286803126335144
T0766TS263_5,0.7970043420791626,87.04,T0766,0.6151300000000001,0.7166520000000001,0.663145,0.588358,0.495212,1.4619423544699999,0.32596296072006226
T0766TS448_1,0.7435205578804016,94.91,T0766,0.6445930000000001,0.683696,0.623408,0.5902729999999999,0.453772,1.3823401027899995,0.6944828629493713
T0766TS237_3,0.7789286971092224,91.2,T0766,0.6059979999999999,0.633375,0.563657,0.5580470000000001,0.398218,1.39182148631,0.6809984445571899
T0766TS216_2,0.7941268682479858,94.21,T0766,0.6768430000000001,0.697222,0.658462,0.630432,0.438578,1.45725827475,0.7146812081336975
T0766TS381_5,0.7914760708808899,93.98,T0766,0.705662,0.70553,0.6359100000000001,0.618831,0.474391,1.4178931925999998,0.756199061870575
T0766TS410_3,0.766875147819519,91.67,T0766,0.66408,0.680595,0.618341,0.5788909999999999,0.449369,1.43290691899,0.6544971466064453
T0766TS335_2,0.7971123456954956,93.98,T0766,0.6978979999999999,0.703098,0.6436689999999999,0.611467,0.452796,1.40070414903,0.7334591746330261
T0766TS300_2,0.7381409406661987,92.36,T0766,0.650918,0.618138,0.6712640000000001,0.63977,0.447693,1.4733262868,0.5465797781944275
T0766TS436_5,0.7830007672309875,93.06,T0766,0.694026,0.66967,0.647207,0.625445,0.45825,1.4307456181,0.6663649082183838
T0766TS050_1,0.7735628485679626,93.52,T0766,0.706238,0.7441810000000001,0.661775,0.627631,0.520188,1.4194156418000001,0.7120304703712463
T0766TS410_5,0.7738212943077087,93.52,T0766,0.6583829999999999,0.627491,0.552987,0.574142,0.4338770000000001,1.4122439534600002,0.6924300193786621
T0766TS277_1,0.7930296063423157,93.06,T0766,0.676072,0.704379,0.6565479999999999,0.607047,0.459228,1.43789840545,0.7046259641647339
T0766TS228_2,0.7762470841407776,94.21,T0766,0.654184,0.647767,0.5497890000000001,0.5472239999999999,0.4648560000000001,1.44121470486,0.7099590301513672
T0766TS381_3,0.7915996313095093,93.98,T0766,0.689247,0.688346,0.617376,0.617711,0.4717020000000001,1.4415615861500002,0.71500164270401
T0766TS117_1,0.7939128875732422,94.21,T0766,0.70743,0.733989,0.68782,0.631446,0.434897,1.40779947977,0.7400113344192505
T0766TS300_3,0.7664105892181396,92.36,T0766,0.602883,0.581812,0.614019,0.574823,0.437989,1.39658846622,0.48310986161232
T0766TS156_2,0.7242463231086731,69.91,T0766,0.533343,0.546136,0.524624,0.460613,0.347522,1.42312812366,0.4869309961795807
T0766TS237_2,0.7913190126419067,94.21,T0766,0.596133,0.658266,0.569213,0.545067,0.424821,1.37320140123,0.6831364631652832
T0766TS448_4,0.7907553911209106,94.91,T0766,0.605796,0.646043,0.563938,0.570535,0.466435,1.3662767162600002,0.7122014164924622
T0766TS008_1,0.7712635993957521,94.21,T0766,0.649157,0.5945010000000001,0.565846,0.5362060000000001,0.446398,1.4080712091999998,0.6594725251197815
T0766TS171_5,0.7029924392700195,79.4,T0766,0.501083,0.396575,0.4254270000000001,0.479378,0.325929,1.36359316356,0.5005326271057129
T0766TS277_2,0.7658557891845703,92.82,T0766,0.679744,0.691444,0.663187,0.646504,0.4925350000000001,1.43429459147,0.7546372413635254
T0766TS171_4,0.7194461822509766,88.19,T0766,0.567541,0.463562,0.485753,0.507867,0.369181,1.33468012022,0.5093934535980225
T0766TS193_2,0.9360071420669556,93.98,T0766,0.632761,0.71775,0.646616,0.575117,0.536197,1.47425395794,0.8749337792396545
T0766TS193_1,0.9735727310180664,92.13,T0766,0.637007,0.743946,0.679866,0.606622,0.537242,1.4838478989500001,0.8890961408615112
T0766TS479_5,0.3972098231315613,65.28,T0766,0.492195,0.380554,0.425074,0.438709,0.362224,1.32104194444,0.2835292518138885
T0766TS268_1,0.7908981442451477,93.75,T0766,0.732755,0.7422350000000001,0.660637,0.634278,0.491273,1.43151758675,0.703457236289978
T0766TS216_1,0.7984304428100586,94.68,T0766,0.6658270000000001,0.681368,0.6294850000000001,0.6055510000000001,0.45455,1.44675817896,0.7294478416442871
T0766TS251_3,0.7227022051811218,85.88,T0766,0.650917,0.633726,0.6353439999999999,0.607245,0.390655,1.4072943505000002,0.6155393719673157
T0766TS237_1,0.7571015357971191,90.74,T0766,0.555534,0.625475,0.585797,0.534643,0.404847,1.42347664403,0.6271668672561646
T0766TS008_5,0.7832836508750916,94.44,T0766,0.684976,0.69625,0.6186520000000001,0.6079439999999999,0.469368,1.42549995832,0.7519727945327759
T0766TS008_3,0.7990882396697998,93.98,T0766,0.700099,0.68784,0.613433,0.562096,0.485011,1.44905989665,0.7516769170761108
T0766TS381_1,0.7956740260124207,93.98,T0766,0.6844140000000001,0.682773,0.615246,0.630616,0.462829,1.44522317807,0.7064171433448792
T0766TS277_4,0.7930138111114502,94.44,T0766,0.635469,0.659404,0.638316,0.567053,0.456757,1.4159976544100001,0.7259756326675415
T0766TS349_5,0.6051849722862244,73.84,T0766,0.568695,0.531209,0.499313,0.51126,0.310835,1.32601397094,0.3791669607162476
T0766TS038_4,0.6828334331512451,70.14,T0766,0.633893,0.535917,0.511353,0.502675,0.382605,1.35824863222,0.3494499921798706
T0766TS160_4,0.4695125222206116,62.27,T0766,0.565457,0.510033,0.494259,0.489746,0.294926,1.3220589499700002,0.3091200292110443
T0766TS160_2,0.3321620523929596,65.28,T0766,0.573657,0.510434,0.4693600000000001,0.465768,0.30796100000000004,1.3239941557600001,0.2604763805866241
T0766TS279_1,0.8013993501663208,93.98,T0766,0.654705,0.696463,0.598567,0.5713550000000001,0.468132,1.42692305635,0.7381262779235841
T0766TS011_5,0.7934011816978455,94.21,T0766,0.641178,0.660446,0.578691,0.550129,0.433144,1.3782824853600002,0.6729263663291931
T0766TS011_3,0.7749646902084351,93.98,T0766,0.702946,0.71168,0.6358600000000001,0.62712,0.449458,1.41095547321,0.6647940874099731
T0766TS251_2,0.7329915165901184,81.25,T0766,0.622275,0.551517,0.565524,0.527126,0.374846,1.35990723049,0.5993726253509521
T0766TS414_1,0.7792272567749023,93.98,T0766,0.68926,0.708903,0.627224,0.627216,0.454016,1.4207035986899998,0.7269651889801025
T0766TS479_1,0.41727277636528015,64.81,T0766,0.489884,0.421887,0.4842260000000001,0.480062,0.364189,1.33084411507,0.2606498599052429
T0766TS454_2,0.5946530103683472,70.37,T0766,0.422615,0.396828,0.381576,0.34686300000000003,0.359866,1.34419388834,0.3414744734764099
T0766TS345_4,0.693158745765686,61.34,T0766,0.665235,0.697389,0.672285,0.631905,0.455001,1.3689816231,0.3674223124980927
T0766TS420_4,0.773334801197052,93.98,T0766,0.688986,0.6704869999999999,0.617292,0.596437,0.457506,1.40151455033,0.736566960811615
T0766TS011_1,0.7822630405426025,93.52,T0766,0.723681,0.758604,0.670782,0.6616920000000001,0.5217579999999999,1.4333193126700001,0.6935457587242126
T0766TS184_1,0.7902301549911499,93.98,T0766,0.723554,0.751586,0.653889,0.644363,0.495887,1.41492531803,0.7440542578697205
T0766TS479_3,0.3726253807544708,65.28,T0766,0.364708,0.292973,0.31546,0.32755700000000004,0.333491,1.3508518180000002,0.2514748573303223
T0766TS041_5,0.7707293629646301,94.21,T0766,0.648315,0.614546,0.579387,0.5428229999999999,0.415673,1.42033059762,0.6195269823074341
T0766TS038_5,0.6822832822799683,71.99,T0766,0.595712,0.577635,0.583383,0.545917,0.380572,1.42018732152,0.3797881603240967
T0766TS073_1,0.7972116470336914,93.75,T0766,0.715753,0.691761,0.622103,0.5999939999999999,0.48443,1.4073245607700002,0.7517524361610413
T0766TS499_2,0.7703458070755005,92.13,T0766,0.6889529999999999,0.697295,0.6420359999999999,0.634775,0.506243,1.46286778146,0.703838050365448
T0766TS184_3,0.7840171456336975,93.98,T0766,0.728173,0.742741,0.663561,0.640746,0.492024,1.42634096037,0.7379834651947021
T0766TS073_3,0.9582034349441528,93.98,T0766,0.6317149999999999,0.7428739999999999,0.6679430000000001,0.580427,0.525945,1.466896924,0.8996514081954956
T0766TS268_5,0.7748619914054871,93.98,T0766,0.734215,0.759317,0.684968,0.662998,0.485256,1.4004658167200001,0.6815507411956787
T0766TS228_3,0.778296172618866,93.98,T0766,0.6917,0.6727810000000001,0.585228,0.565557,0.480907,1.4439591834099998,0.7044708728790283
T0766TS117_4,0.7931114435195923,93.98,T0766,0.680163,0.700796,0.6531279999999999,0.618618,0.451149,1.39497522135,0.7236465215682983
T0766TS436_1,0.7740864753723145,93.06,T0766,0.690778,0.66078,0.613734,0.604425,0.451881,1.441552694,0.6532328724861145
T0766TS041_2,0.8021062016487122,94.21,T0766,0.655004,0.6714,0.57494,0.562914,0.485282,1.42143098794,0.7029178142547607
T0766TS454_1,0.5198655128479004,72.45,T0766,0.559904,0.47676,0.4553350000000001,0.478086,0.318153,1.37563603014,0.3092295229434967
T0766TS414_2,0.7995014190673828,93.98,T0766,0.68735,0.692149,0.6416229999999999,0.628303,0.457901,1.42101782715,0.7447386384010315
T0766TS349_2,0.6103444695472717,71.99,T0766,0.645994,0.48879,0.524,0.554776,0.281383,1.34928045143,0.3543415069580078
T0766TS228_1,0.7619139552116394,94.21,T0766,0.63274,0.634199,0.543747,0.538818,0.471318,1.4388805748,0.7036078572273254
T0766TS038_1,0.8065333962440491,93.98,T0766,0.6712779999999999,0.690699,0.6362329999999999,0.608208,0.459263,1.4149116656,0.7390600442886353
T0766TS041_1,0.8000341653823853,93.52,T0766,0.6746939999999999,0.692819,0.603557,0.591105,0.466454,1.45989162028,0.6987297534942627
T0766TS479_4,0.4838542342185974,66.2,T0766,0.533608,0.5152680000000001,0.526138,0.513113,0.356454,1.3444721307799998,0.330927848815918
T0766TS216_5,0.7688289880752563,88.89,T0766,0.676543,0.684715,0.630159,0.598284,0.401859,1.42241655913,0.6196891069412231
T0766TS499_1,0.7982468008995056,93.29,T0766,0.64673,0.706661,0.64403,0.613179,0.454297,1.4254496147799998,0.748688280582428
T0766TS479_2,0.4247294664382935,63.66,T0766,0.4036030000000001,0.355178,0.389495,0.389205,0.345062,1.3422979555399999,0.26749467849731445
T0766TS277_5,0.7917600274085999,93.29,T0766,0.669538,0.664269,0.6243989999999999,0.6119829999999999,0.470734,1.41784399744,0.7462363243103027
T0772TS184_5,0.4995533227920532,54.69,T0772,0.47682,0.608682,0.465304,0.464578,0.408416,1.53478654046,0.4248135685920715
T0772TS210_2,0.2620100378990173,50.0,T0772,0.416083,0.357108,0.361814,0.401845,0.275978,1.4445260346899995,0.20409992337226868
T0772TS414_3,0.44433945417404175,58.02,T0772,0.481048,0.468667,0.368396,0.392944,0.32474200000000003,1.57072174126,0.3518848419189453
T0772TS381_1,0.44721972942352295,55.31,T0772,0.46722,0.452799,0.369409,0.404846,0.30814600000000003,1.4983288838799995,0.33215099573135376
T0772TS414_5,0.4874052107334137,57.92,T0772,0.501777,0.490878,0.393147,0.425047,0.339122,1.5692965967299999,0.3722485899925232
T0772TS022_1,0.5261299610137941,52.07999999999999,T0772,0.436404,0.415896,0.37113,0.413561,0.362623,1.50440878093,0.2552110850811005
T0772TS410_4,0.3874513208866121,52.81,T0772,0.424246,0.389264,0.363134,0.379668,0.296614,1.4609534103,0.20975665748119354
T0772TS022_2,0.5144042372703552,52.71,T0772,0.418949,0.407684,0.350016,0.37897,0.363894,1.4779782940900001,0.2838728725910187
T0772TS184_4,0.5124981999397278,57.49999999999999,T0772,0.5557810000000001,0.668041,0.503397,0.507076,0.4119,1.52554821723,0.467380166053772
T0772TS038_2,0.4848114550113678,59.06,T0772,0.5515100000000001,0.575182,0.490061,0.519746,0.391876,1.6293107662900002,0.39790430665016174
T0772TS277_2,0.4277507364749909,55.73,T0772,0.453961,0.429753,0.387005,0.401857,0.41839,1.59617898898,0.34558066725730896
T0772TS335_2,0.4495425224304199,55.73,T0772,0.465352,0.435017,0.353244,0.398234,0.303526,1.55379205539,0.3064511716365814
T0772TS414_4,0.4535634517669678,55.62000000000001,T0772,0.48883,0.472871,0.396162,0.425677,0.331081,1.5529914761399999,0.32868731021881104
T0772TS277_3,0.47964346408844,56.25,T0772,0.472643,0.47373,0.38967,0.421526,0.423076,1.62801167488,0.4164571762084961
T0772TS492_1,0.4543907940387726,56.56,T0772,0.452882,0.444845,0.384984,0.401116,0.34823000000000004,1.5421232303499999,0.3376690447330475
T0772TS251_3,0.4324299395084381,53.23,T0772,0.5267609999999999,0.437862,0.3758780000000001,0.438375,0.292693,1.53806091495,0.2437634170055389
T0772TS041_5,0.4258786141872406,55.94,T0772,0.4733060000000001,0.472996,0.37058,0.41007,0.33502600000000005,1.5518209037900002,0.3476804196834564
T0772TS011_1,0.3572434782981873,54.17000000000001,T0772,0.368438,0.489849,0.390629,0.336158,0.368714,1.58549961596,0.3925071358680725
T0772TS160_2,0.4187333285808563,54.17000000000001,T0772,0.470064,0.387114,0.356609,0.379615,0.289679,1.45034608741,0.2923214435577393
T0772TS452_2,0.457763135433197,57.71000000000001,T0772,0.4892220000000001,0.486938,0.379413,0.413349,0.354381,1.5464815902899998,0.33498477935791016
T0772TS263_2,0.3932676017284393,50.1,T0772,0.493922,0.475944,0.414619,0.474908,0.31761300000000003,1.5364362898,0.2516387104988098
T0772TS436_3,0.42584964632987976,54.17000000000001,T0772,0.4451729999999999,0.361728,0.322296,0.33673400000000003,0.28902,1.45297257315,0.2931156456470489
T0772TS414_2,0.4571082592010498,55.62000000000001,T0772,0.5014609999999999,0.492121,0.41262,0.4215100000000001,0.32782100000000003,1.53706632373,0.3301766812801361
T0772TS216_5,0.4638503789901733,56.98,T0772,0.486849,0.48693,0.405948,0.42678,0.339302,1.59436368002,0.3642960786819458
T0772TS133_4,0.2543949782848358,48.23,T0772,0.38791,0.312053,0.290501,0.316279,0.260958,1.34636122095,0.1506182700395584
T0772TS117_1,0.4411179721355438,58.44000000000001,T0772,0.478929,0.450561,0.399889,0.433221,0.31898200000000004,1.4776815538999999,0.3448771834373474
T0772TS263_5,0.3188975155353546,51.77,T0772,0.47012,0.469465,0.409078,0.446093,0.299101,1.46003022465,0.14347629249095914
T0772TS300_4,0.4459492564201355,57.71000000000001,T0772,0.48006,0.41569,0.365554,0.408197,0.354396,1.5798114749599999,0.346204936504364
T0772TS251_2,0.3333896994590759,49.69,T0772,0.51808,0.355109,0.370961,0.44199,0.291102,1.4402325641,0.2207774966955185
T0772TS073_2,0.418160080909729,53.23,T0772,0.442591,0.344819,0.369967,0.402936,0.285045,1.5247265174899998,0.2852775752544403
T0772TS335_1,0.4424518644809723,55.42,T0772,0.489544,0.468445,0.381154,0.38464,0.312972,1.49272226166,0.3015660047531128
T0772TS452_3,0.4643517732620239,56.98,T0772,0.481077,0.484958,0.418152,0.431105,0.329943,1.5375533748899999,0.3875059187412262
T0772TS237_4,0.2509349286556244,46.46,T0772,0.33967600000000003,0.294849,0.256944,0.295678,0.275812,1.47368764204,0.21355250477790835
T0772TS268_4,0.44559791684150696,55.62000000000001,T0772,0.400735,0.347351,0.306404,0.322782,0.328234,1.49081947891,0.3064464330673218
T0772TS022_4,0.5025120973587036,52.290000000000006,T0772,0.4145970000000001,0.418298,0.355978,0.388605,0.35296700000000003,1.51689321667,0.2705285847187042
T0772TS420_3,0.4812410175800324,58.32999999999999,T0772,0.507367,0.413698,0.412708,0.43198,0.331872,1.5277210919,0.3253147900104523
T0772TS251_1,0.3304586708545685,50.62,T0772,0.412579,0.353983,0.32649,0.335774,0.28459,1.5408703374000001,0.20182715356349945
T0772TS420_4,0.426630049943924,55.73,T0772,0.481177,0.434282,0.360943,0.396712,0.341316,1.5345346447900001,0.3318922519683838
T0772TS499_2,0.43562957644462585,58.32999999999999,T0772,0.507225,0.461583,0.374962,0.409759,0.345164,1.48805169708,0.265508234500885
T0772TS210_5,0.24750395119190216,48.33,T0772,0.374237,0.311942,0.314738,0.339803,0.277276,1.4281159163,0.1644752025604248
T0772TS268_3,0.4569060802459717,55.62000000000001,T0772,0.4365020000000001,0.373741,0.333627,0.365275,0.327193,1.45914816338,0.3140691518783569
T0772TS349_2,0.3254135549068451,50.73,T0772,0.409123,0.406558,0.358202,0.389544,0.300261,1.4734902208399998,0.19011695683002472
T0772TS436_1,0.4642042517662048,56.46,T0772,0.481484,0.43176,0.397139,0.439433,0.324689,1.50099158953,0.3357608020305633
T0772TS277_5,0.4800970256328583,57.81,T0772,0.499868,0.487058,0.408179,0.445142,0.366104,1.6011670548899999,0.3428705036640167
T0772TS193_4,0.4377132058143616,53.65,T0772,0.405848,0.42595,0.348954,0.377638,0.35647,1.53045310793,0.37110692262649536
T0772TS381_2,0.4424952566623688,55.73,T0772,0.446012,0.409982,0.34833200000000003,0.399334,0.340683,1.52583073706,0.2901693880558014
T0772TS171_1,0.3461346924304962,51.88,T0772,0.42391,0.400321,0.3852,0.403288,0.304317,1.53880118068,0.3036061525344849
T0772TS268_2,0.4330494999885559,55.94,T0772,0.438735,0.41484,0.361378,0.411569,0.332541,1.4564490507799999,0.32361167669296265
T0772TS160_3,0.4107865989208221,53.85,T0772,0.407245,0.361248,0.340779,0.347533,0.299205,1.42518952659,0.2578005492687225
T0772TS193_1,0.43282696604728704,51.77,T0772,0.365603,0.372448,0.323458,0.342327,0.34967600000000004,1.49565689611,0.3517026603221893
T0772TS171_3,0.35201144218444824,52.19000000000001,T0772,0.441538,0.430387,0.386108,0.417184,0.32105100000000003,1.5048620742299998,0.2596904933452606
T0772TS499_4,0.4442923665046692,56.46,T0772,0.47156,0.459903,0.385114,0.434817,0.362986,1.58589940533,0.2944444715976715
T0772TS300_5,0.445299357175827,57.92,T0772,0.468019,0.402114,0.342402,0.384619,0.326936,1.47975853257,0.280615508556366
T0772TS345_1,0.40163421630859375,48.65,T0772,0.418079,0.4632729999999999,0.4248560000000001,0.430794,0.33667,1.53477215099,0.2693294584751129
T0772TS349_1,0.3566420674324036,50.83,T0772,0.435781,0.400048,0.351944,0.401998,0.300646,1.45053002799,0.2279627323150635
T0772TS008_1,0.4461460411548615,56.35,T0772,0.463165,0.42432,0.333938,0.382133,0.326612,1.52797032875,0.32730597257614136
T0772TS133_5,0.2589268684387207,48.12000000000001,T0772,0.385766,0.31911300000000004,0.3027,0.322764,0.261751,1.34698163178,0.1527673602104187
T0772TS133_1,0.25889870524406433,48.23,T0772,0.393084,0.322839,0.287577,0.33020900000000003,0.25295300000000004,1.35413797533,0.14647534489631653
T0772TS041_4,0.4141349494457245,58.11999999999999,T0772,0.4703020000000001,0.344738,0.28433,0.350387,0.194193,1.38568570026,0.2634789049625397
T0772TS349_4,0.3661906719207764,50.0,T0772,0.42323,0.339219,0.315884,0.361518,0.268116,1.46124893583,0.22060300409793854
T0772TS345_5,0.4224215149879456,49.27,T0772,0.449504,0.467159,0.433265,0.445679,0.350925,1.4850759382799998,0.251657098531723
T0772TS268_1,0.447728157043457,56.35,T0772,0.420034,0.339083,0.325284,0.352148,0.333225,1.47871694157,0.3397709429264069
T0772TS216_4,0.4757659435272217,57.92,T0772,0.475554,0.476757,0.402759,0.431332,0.345146,1.56267982399,0.34183359146118164
T0772TS346_1,0.472595751285553,57.60000000000001,T0772,0.5053979999999999,0.474019,0.327988,0.396906,0.319,1.51796950336,0.32189497351646423
T0772TS041_3,0.4266766309738159,55.1,T0772,0.470131,0.4319520000000001,0.33965500000000004,0.386565,0.326756,1.5164382602200002,0.3244609534740448
T0772TS050_1,0.4765754044055938,58.96,T0772,0.574846,0.602457,0.474633,0.471981,0.403385,1.58348280355,0.3938671052455902
T0772TS349_5,0.35902285575866705,50.0,T0772,0.398654,0.32585,0.291292,0.318058,0.291553,1.4482418400200001,0.2615758180618286
T0772TS184_2,0.4745464622974396,55.62000000000001,T0772,0.51221,0.6206010000000001,0.457788,0.468775,0.380806,1.5786346691600002,0.3797910809516907
T0772TS452_1,0.4632216691970825,56.67,T0772,0.484695,0.459837,0.399757,0.4305600000000001,0.316069,1.5526527839700002,0.360291451215744
T0772TS160_1,0.4686270356178284,56.56,T0772,0.464709,0.426393,0.376936,0.415126,0.321308,1.50504024211,0.34456586837768555
T0772TS268_5,0.4450565874576569,56.04,T0772,0.448882,0.403743,0.33676,0.374989,0.336456,1.4933813662900002,0.3199727535247803
T0772TS410_3,0.3401400148868561,53.54,T0772,0.394996,0.318497,0.273795,0.336193,0.286907,1.39332081001,0.20292091369628906
T0772TS479_5,0.4370787739753723,56.25,T0772,0.366717,0.265339,0.25999,0.291678,0.275606,1.45630636313,0.22218486666679385
T0772TS452_4,0.4241383671760559,55.00000000000001,T0772,0.474166,0.428901,0.344962,0.387661,0.320762,1.5335340454,0.29996511340141296
T0772TS011_3,0.2937444150447845,53.54,T0772,0.421719,0.478768,0.360853,0.353516,0.265829,1.53786654321,0.26557657122612
T0772TS381_3,0.4683418571949005,58.44000000000001,T0772,0.50954,0.495549,0.405784,0.405329,0.366629,1.53768365093,0.3587511777877808
T0772TS073_1,0.41966283321380615,52.92,T0772,0.463371,0.407106,0.369248,0.397256,0.328244,1.49643404806,0.3251701891422272
T0772TS193_2,0.38835763931274414,48.96,T0772,0.275538,0.257991,0.255083,0.280457,0.305718,1.4501999049,0.2549760043621063
T0772TS420_5,0.4356082081794739,56.67,T0772,0.418528,0.3539,0.311025,0.345843,0.31087600000000004,1.44628389081,0.33221644163131714
T0772TS479_4,0.4349179267883301,55.83,T0772,0.410712,0.321449,0.29790300000000003,0.35604600000000003,0.280569,1.47301381884,0.21990442276000974
T0772TS011_5,0.21442632377147675,51.67,T0772,0.30756100000000003,0.381369,0.264823,0.29690700000000003,0.268925,1.4317013090700001,0.1571713387966156
T0772TS479_1,0.4329835176467896,56.56,T0772,0.399806,0.329904,0.320542,0.347837,0.296551,1.44286547713,0.25856247544288635
T0772TS335_5,0.4630694687366486,56.35,T0772,0.44635,0.427137,0.350351,0.39728,0.30758,1.5275270657700002,0.3437438309192657
T0772TS237_5,0.27129894495010376,46.25,T0772,0.361073,0.300661,0.25955300000000003,0.29722600000000005,0.277272,1.4346512384399999,0.2353808730840683
T0772TS452_5,0.4496167004108429,56.46,T0772,0.463453,0.45051,0.355863,0.378407,0.32755700000000004,1.54634590432,0.32307568192481995
T0772TS206_1,0.2706354260444641,47.71,T0772,0.327776,0.35801,0.338988,0.328102,0.323966,1.50746255438,0.2620982229709625
T0772TS263_4,0.3548893630504608,51.88,T0772,0.430508,0.414716,0.380601,0.401775,0.31103800000000004,1.46946786232,0.17863738536834714
T0772TS492_5,0.4226189255714417,56.15,T0772,0.452396,0.430772,0.357001,0.375443,0.317318,1.5218894390900002,0.3053458631038666
T0772TS492_3,0.4387244582176209,55.62000000000001,T0772,0.448704,0.422857,0.362704,0.362786,0.333771,1.4972882999000001,0.3200111389160156
T0772TS171_5,0.3656643331050873,52.19000000000001,T0772,0.411941,0.378843,0.347742,0.374164,0.325303,1.49237320456,0.2941371500492096
T0772TS381_4,0.4652466773986816,59.06,T0772,0.517898,0.500724,0.40692,0.412796,0.346972,1.5766422944100005,0.3580276668071747
T0772TS133_2,0.2520463168621063,48.23,T0772,0.38115,0.31955,0.284014,0.307022,0.257108,1.3504427847299998,0.15394428372383118
T0772TS263_1,0.4434685409069061,51.56,T0772,0.49602,0.462449,0.464853,0.488169,0.379118,1.50474123509,0.22662271559238434
T0772TS410_1,0.39047735929489136,49.58,T0772,0.408925,0.362499,0.34074,0.368271,0.282469,1.4043841505799999,0.2354909330606461
T0772TS022_5,0.5367835164070129,52.40000000000001,T0772,0.430205,0.40381,0.322337,0.330563,0.349596,1.47931442487,0.25783923268318176
T0772TS171_2,0.3651128113269806,51.46000000000001,T0772,0.366305,0.363186,0.349065,0.37543,0.318862,1.50822523982,0.3045918047428131
T0772TS237_2,0.25331911444664,47.19,T0772,0.392056,0.36655,0.276739,0.336794,0.22834,1.41471468051,0.1669575572013855
T0772TS193_5,0.33274513483047485,50.1,T0772,0.317043,0.30706700000000003,0.300184,0.3042,0.272364,1.46918907602,0.2638220489025116
T0772TS263_3,0.4121740162372589,52.81,T0772,0.444455,0.4198939999999999,0.407363,0.426271,0.322802,1.5281236037200001,0.20298776030540466
T0772TS212_1,0.3127584159374237,52.71,T0772,0.279684,0.22176,0.252344,0.289433,0.27507600000000004,1.43048403037,0.2451717108488083
T0772TS117_4,0.458015650510788,58.44000000000001,T0772,0.48933,0.4703100000000001,0.41502,0.4359770000000001,0.325452,1.4997684870899999,0.3648762702941895
T0772TS335_4,0.4773879647254944,56.98,T0772,0.475444,0.471055,0.37942,0.4265850000000001,0.308364,1.584043254,0.3506644666194916
T0772TS335_3,0.4668258428573608,56.67,T0772,0.496459,0.490084,0.398315,0.423551,0.310631,1.5403056830500002,0.343780517578125
T0772TS420_1,0.3254496455192566,53.65,T0772,0.376474,0.295075,0.340502,0.363672,0.34333400000000003,1.52519984562,0.2928662896156311
T0772TS499_3,0.4657861590385437,56.15,T0772,0.400412,0.398762,0.385663,0.424276,0.419418,1.60138468303,0.3769493103027344
T0772TS237_1,0.21731822192668915,45.94,T0772,0.375315,0.334386,0.280433,0.327352,0.229762,1.42170992074,0.1584324985742569
T0772TS436_2,0.4535552263259888,57.08,T0772,0.514316,0.430265,0.396702,0.438835,0.306569,1.49682081435,0.3532136678695679
T0772TS210_1,0.4659313261508942,57.4,T0772,0.483393,0.448763,0.352099,0.408422,0.291698,1.5474355400400002,0.34954363107681274
T0772TS251_4,0.2740395665168762,48.54,T0772,0.496676,0.373064,0.357105,0.429634,0.296178,1.4821758323199998,0.15617091953754425
T0772TS479_2,0.4457978010177612,56.15,T0772,0.367666,0.286132,0.274281,0.308014,0.28397100000000003,1.49963354854,0.2377286851406097
T0772TS479_3,0.4307742118835449,56.04,T0772,0.429685,0.375401,0.31255,0.317835,0.29122800000000004,1.4710692736000002,0.2444446831941605
T0772TS277_4,0.41846832633018494,53.02,T0772,0.466554,0.47704,0.4301930000000001,0.414801,0.409211,1.56364357104,0.34117045998573303
T0772TS022_3,0.5488983988761902,53.23,T0772,0.429435,0.412922,0.361161,0.369903,0.35327,1.50589739786,0.3100312650203705
T0772TS041_1,0.20830649137496948,47.81,T0772,0.36056,0.308701,0.285019,0.312818,0.275669,1.4252920578200001,0.1297851949930191
